"BehaviorSpace results (NetLogo 6.0.4)"
"Sugarscape 1 Immediate Growback.nlogo"
"CW2"
"02/11/2019 11:56:07:966 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","visualization","initial-population","[step]","count turtles","mean [vision] of turtles","mean [metabolism] of turtles"
"3","color-agents-by-metabolism","50","53","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","39","37","3.3783783783783785","1.945945945945946"
"1","color-agents-by-metabolism","50","61","30","3.7","2.2666666666666666"
"1","color-agents-by-metabolism","50","62","30","3.7","2.2666666666666666"
"5","color-agents-by-metabolism","50","34","33","3.8181818181818183","1.878787878787879"
"3","color-agents-by-metabolism","50","54","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","40","37","3.3783783783783785","1.945945945945946"
"8","color-agents-by-metabolism","50","57","31","3.5161290322580645","2"
"4","color-agents-by-metabolism","50","37","36","3.888888888888889","2.2222222222222223"
"7","color-agents-by-metabolism","50","36","32","3.84375","1.9375"
"5","color-agents-by-metabolism","50","35","33","3.8181818181818183","1.878787878787879"
"3","color-agents-by-metabolism","50","55","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","41","37","3.3783783783783785","1.945945945945946"
"1","color-agents-by-metabolism","50","63","30","3.7","2.2666666666666666"
"8","color-agents-by-metabolism","50","58","31","3.5161290322580645","2"
"5","color-agents-by-metabolism","50","36","33","3.8181818181818183","1.878787878787879"
"1","color-agents-by-metabolism","50","64","30","3.7","2.2666666666666666"
"2","color-agents-by-metabolism","50","42","37","3.3783783783783785","1.945945945945946"
"4","color-agents-by-metabolism","50","38","36","3.888888888888889","2.2222222222222223"
"7","color-agents-by-metabolism","50","37","32","3.84375","1.9375"
"8","color-agents-by-metabolism","50","59","31","3.5161290322580645","2"
"1","color-agents-by-metabolism","50","65","30","3.7","2.2666666666666666"
"5","color-agents-by-metabolism","50","37","33","3.8181818181818183","1.878787878787879"
"2","color-agents-by-metabolism","50","43","37","3.3783783783783785","1.945945945945946"
"8","color-agents-by-metabolism","50","60","31","3.5161290322580645","2"
"4","color-agents-by-metabolism","50","39","36","3.888888888888889","2.2222222222222223"
"7","color-agents-by-metabolism","50","38","32","3.84375","1.9375"
"1","color-agents-by-metabolism","50","66","30","3.7","2.2666666666666666"
"8","color-agents-by-metabolism","50","61","31","3.5161290322580645","2"
"5","color-agents-by-metabolism","50","38","33","3.8181818181818183","1.878787878787879"
"1","color-agents-by-metabolism","50","67","30","3.7","2.2666666666666666"
"3","color-agents-by-metabolism","50","56","36","3.5555555555555554","1.9444444444444444"
"8","color-agents-by-metabolism","50","62","31","3.5161290322580645","2"
"7","color-agents-by-metabolism","50","39","32","3.84375","1.9375"
"5","color-agents-by-metabolism","50","39","33","3.8181818181818183","1.878787878787879"
"1","color-agents-by-metabolism","50","68","30","3.7","2.2666666666666666"
"6","color-agents-by-metabolism","50","42","32","3.9375","2.0625"
"8","color-agents-by-metabolism","50","63","31","3.5161290322580645","2"
"7","color-agents-by-metabolism","50","40","32","3.84375","1.9375"
"3","color-agents-by-metabolism","50","57","36","3.5555555555555554","1.9444444444444444"
"1","color-agents-by-metabolism","50","69","30","3.7","2.2666666666666666"
"6","color-agents-by-metabolism","50","43","32","3.9375","2.0625"
"7","color-agents-by-metabolism","50","41","32","3.84375","1.9375"
"8","color-agents-by-metabolism","50","64","31","3.5161290322580645","2"
"3","color-agents-by-metabolism","50","58","36","3.5555555555555554","1.9444444444444444"
"1","color-agents-by-metabolism","50","70","30","3.7","2.2666666666666666"
"7","color-agents-by-metabolism","50","42","32","3.84375","1.9375"
"8","color-agents-by-metabolism","50","65","31","3.5161290322580645","2"
"6","color-agents-by-metabolism","50","44","32","3.9375","2.0625"
"1","color-agents-by-metabolism","50","71","30","3.7","2.2666666666666666"
"3","color-agents-by-metabolism","50","59","36","3.5555555555555554","1.9444444444444444"
"7","color-agents-by-metabolism","50","43","32","3.84375","1.9375"
"8","color-agents-by-metabolism","50","66","31","3.5161290322580645","2"
"6","color-agents-by-metabolism","50","45","32","3.9375","2.0625"
"1","color-agents-by-metabolism","50","72","30","3.7","2.2666666666666666"
"3","color-agents-by-metabolism","50","60","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","44","37","3.3783783783783785","1.945945945945946"
"8","color-agents-by-metabolism","50","67","31","3.5161290322580645","2"
"7","color-agents-by-metabolism","50","44","32","3.84375","1.9375"
"4","color-agents-by-metabolism","50","40","36","3.888888888888889","2.2222222222222223"
"3","color-agents-by-metabolism","50","61","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","45","37","3.3783783783783785","1.945945945945946"
"8","color-agents-by-metabolism","50","68","31","3.5161290322580645","2"
"3","color-agents-by-metabolism","50","62","36","3.5555555555555554","1.9444444444444444"
"4","color-agents-by-metabolism","50","41","36","3.888888888888889","2.2222222222222223"
"8","color-agents-by-metabolism","50","69","31","3.5161290322580645","2"
"2","color-agents-by-metabolism","50","46","37","3.3783783783783785","1.945945945945946"
"6","color-agents-by-metabolism","50","46","32","3.9375","2.0625"
"3","color-agents-by-metabolism","50","63","36","3.5555555555555554","1.9444444444444444"
"4","color-agents-by-metabolism","50","42","36","3.888888888888889","2.2222222222222223"
"6","color-agents-by-metabolism","50","47","32","3.9375","2.0625"
"2","color-agents-by-metabolism","50","47","37","3.3783783783783785","1.945945945945946"
"8","color-agents-by-metabolism","50","70","31","3.5161290322580645","2"
"4","color-agents-by-metabolism","50","43","36","3.888888888888889","2.2222222222222223"
"3","color-agents-by-metabolism","50","64","36","3.5555555555555554","1.9444444444444444"
"5","color-agents-by-metabolism","50","40","33","3.8181818181818183","1.878787878787879"
"2","color-agents-by-metabolism","50","48","37","3.3783783783783785","1.945945945945946"
"8","color-agents-by-metabolism","50","71","31","3.5161290322580645","2"
"4","color-agents-by-metabolism","50","44","36","3.888888888888889","2.2222222222222223"
"5","color-agents-by-metabolism","50","41","33","3.8181818181818183","1.878787878787879"
"3","color-agents-by-metabolism","50","65","36","3.5555555555555554","1.9444444444444444"
"8","color-agents-by-metabolism","50","72","31","3.5161290322580645","2"
"2","color-agents-by-metabolism","50","49","37","3.3783783783783785","1.945945945945946"
"4","color-agents-by-metabolism","50","45","36","3.888888888888889","2.2222222222222223"
"5","color-agents-by-metabolism","50","42","33","3.8181818181818183","1.878787878787879"
"1","color-agents-by-metabolism","50","73","30","3.7","2.2666666666666666"
"3","color-agents-by-metabolism","50","66","36","3.5555555555555554","1.9444444444444444"
"4","color-agents-by-metabolism","50","46","36","3.888888888888889","2.2222222222222223"
"2","color-agents-by-metabolism","50","50","37","3.3783783783783785","1.945945945945946"
"5","color-agents-by-metabolism","50","43","33","3.8181818181818183","1.878787878787879"
"1","color-agents-by-metabolism","50","74","30","3.7","2.2666666666666666"
"3","color-agents-by-metabolism","50","67","36","3.5555555555555554","1.9444444444444444"
"4","color-agents-by-metabolism","50","47","36","3.888888888888889","2.2222222222222223"
"2","color-agents-by-metabolism","50","51","37","3.3783783783783785","1.945945945945946"
"5","color-agents-by-metabolism","50","44","33","3.8181818181818183","1.878787878787879"
"1","color-agents-by-metabolism","50","75","30","3.7","2.2666666666666666"
"3","color-agents-by-metabolism","50","68","36","3.5555555555555554","1.9444444444444444"
"1","color-agents-by-metabolism","50","76","30","3.7","2.2666666666666666"
"4","color-agents-by-metabolism","50","48","36","3.888888888888889","2.2222222222222223"
"5","color-agents-by-metabolism","50","45","33","3.8181818181818183","1.878787878787879"
"2","color-agents-by-metabolism","50","52","37","3.3783783783783785","1.945945945945946"
"7","color-agents-by-metabolism","50","45","32","3.84375","1.9375"
"3","color-agents-by-metabolism","50","69","36","3.5555555555555554","1.9444444444444444"
"8","color-agents-by-metabolism","50","73","31","3.5161290322580645","2"
"5","color-agents-by-metabolism","50","46","33","3.8181818181818183","1.878787878787879"
"1","color-agents-by-metabolism","50","77","30","3.7","2.2666666666666666"
"8","color-agents-by-metabolism","50","74","31","3.5161290322580645","2"
"5","color-agents-by-metabolism","50","47","33","3.8181818181818183","1.878787878787879"
"3","color-agents-by-metabolism","50","70","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","53","37","3.3783783783783785","1.945945945945946"
"6","color-agents-by-metabolism","50","48","32","3.9375","2.0625"
"7","color-agents-by-metabolism","50","46","32","3.84375","1.9375"
"1","color-agents-by-metabolism","50","78","30","3.7","2.2666666666666666"
"8","color-agents-by-metabolism","50","75","31","3.5161290322580645","2"
"5","color-agents-by-metabolism","50","48","33","3.8181818181818183","1.878787878787879"
"2","color-agents-by-metabolism","50","54","37","3.3783783783783785","1.945945945945946"
"6","color-agents-by-metabolism","50","49","32","3.9375","2.0625"
"7","color-agents-by-metabolism","50","47","32","3.84375","1.9375"
"1","color-agents-by-metabolism","50","79","30","3.7","2.2666666666666666"
"8","color-agents-by-metabolism","50","76","31","3.5161290322580645","2"
"5","color-agents-by-metabolism","50","49","33","3.8181818181818183","1.878787878787879"
"6","color-agents-by-metabolism","50","50","32","3.9375","2.0625"
"2","color-agents-by-metabolism","50","55","37","3.3783783783783785","1.945945945945946"
"8","color-agents-by-metabolism","50","77","31","3.5161290322580645","2"
"1","color-agents-by-metabolism","50","80","30","3.7","2.2666666666666666"
"7","color-agents-by-metabolism","50","48","32","3.84375","1.9375"
"5","color-agents-by-metabolism","50","50","33","3.8181818181818183","1.878787878787879"
"6","color-agents-by-metabolism","50","51","32","3.9375","2.0625"
"8","color-agents-by-metabolism","50","78","31","3.5161290322580645","2"
"1","color-agents-by-metabolism","50","81","30","3.7","2.2666666666666666"
"5","color-agents-by-metabolism","50","51","33","3.8181818181818183","1.878787878787879"
"3","color-agents-by-metabolism","50","71","36","3.5555555555555554","1.9444444444444444"
"8","color-agents-by-metabolism","50","79","31","3.5161290322580645","2"
"1","color-agents-by-metabolism","50","82","30","3.7","2.2666666666666666"
"6","color-agents-by-metabolism","50","52","32","3.9375","2.0625"
"7","color-agents-by-metabolism","50","49","32","3.84375","1.9375"
"5","color-agents-by-metabolism","50","52","33","3.8181818181818183","1.878787878787879"
"1","color-agents-by-metabolism","50","83","30","3.7","2.2666666666666666"
"8","color-agents-by-metabolism","50","80","31","3.5161290322580645","2"
"3","color-agents-by-metabolism","50","72","36","3.5555555555555554","1.9444444444444444"
"6","color-agents-by-metabolism","50","53","32","3.9375","2.0625"
"1","color-agents-by-metabolism","50","84","30","3.7","2.2666666666666666"
"8","color-agents-by-metabolism","50","81","31","3.5161290322580645","2"
"2","color-agents-by-metabolism","50","56","37","3.3783783783783785","1.945945945945946"
"5","color-agents-by-metabolism","50","53","33","3.8181818181818183","1.878787878787879"
"6","color-agents-by-metabolism","50","54","32","3.9375","2.0625"
"1","color-agents-by-metabolism","50","85","30","3.7","2.2666666666666666"
"8","color-agents-by-metabolism","50","82","31","3.5161290322580645","2"
"2","color-agents-by-metabolism","50","57","37","3.3783783783783785","1.945945945945946"
"5","color-agents-by-metabolism","50","54","33","3.8181818181818183","1.878787878787879"
"4","color-agents-by-metabolism","50","49","36","3.888888888888889","2.2222222222222223"
"7","color-agents-by-metabolism","50","50","32","3.84375","1.9375"
"1","color-agents-by-metabolism","50","86","30","3.7","2.2666666666666666"
"6","color-agents-by-metabolism","50","55","32","3.9375","2.0625"
"8","color-agents-by-metabolism","50","83","31","3.5161290322580645","2"
"2","color-agents-by-metabolism","50","58","37","3.3783783783783785","1.945945945945946"
"3","color-agents-by-metabolism","50","73","36","3.5555555555555554","1.9444444444444444"
"4","color-agents-by-metabolism","50","50","36","3.888888888888889","2.2222222222222223"
"1","color-agents-by-metabolism","50","87","30","3.7","2.2666666666666666"
"6","color-agents-by-metabolism","50","56","32","3.9375","2.0625"
"8","color-agents-by-metabolism","50","84","31","3.5161290322580645","2"
"7","color-agents-by-metabolism","50","51","32","3.84375","1.9375"
"2","color-agents-by-metabolism","50","59","37","3.3783783783783785","1.945945945945946"
"1","color-agents-by-metabolism","50","88","30","3.7","2.2666666666666666"
"4","color-agents-by-metabolism","50","51","36","3.888888888888889","2.2222222222222223"
"3","color-agents-by-metabolism","50","74","36","3.5555555555555554","1.9444444444444444"
"8","color-agents-by-metabolism","50","85","31","3.5161290322580645","2"
"7","color-agents-by-metabolism","50","52","32","3.84375","1.9375"
"5","color-agents-by-metabolism","50","55","33","3.8181818181818183","1.878787878787879"
"6","color-agents-by-metabolism","50","57","32","3.9375","2.0625"
"2","color-agents-by-metabolism","50","60","37","3.3783783783783785","1.945945945945946"
"4","color-agents-by-metabolism","50","52","36","3.888888888888889","2.2222222222222223"
"8","color-agents-by-metabolism","50","86","31","3.5161290322580645","2"
"7","color-agents-by-metabolism","50","53","32","3.84375","1.9375"
"3","color-agents-by-metabolism","50","75","36","3.5555555555555554","1.9444444444444444"
"5","color-agents-by-metabolism","50","56","33","3.8181818181818183","1.878787878787879"
"6","color-agents-by-metabolism","50","58","32","3.9375","2.0625"
"8","color-agents-by-metabolism","50","87","31","3.5161290322580645","2"
"7","color-agents-by-metabolism","50","54","32","3.84375","1.9375"
"3","color-agents-by-metabolism","50","76","36","3.5555555555555554","1.9444444444444444"
"1","color-agents-by-metabolism","50","89","30","3.7","2.2666666666666666"
"7","color-agents-by-metabolism","50","55","32","3.84375","1.9375"
"6","color-agents-by-metabolism","50","59","32","3.9375","2.0625"
"2","color-agents-by-metabolism","50","61","37","3.3783783783783785","1.945945945945946"
"1","color-agents-by-metabolism","50","90","30","3.7","2.2666666666666666"
"3","color-agents-by-metabolism","50","77","36","3.5555555555555554","1.9444444444444444"
"5","color-agents-by-metabolism","50","57","33","3.8181818181818183","1.878787878787879"
"6","color-agents-by-metabolism","50","60","32","3.9375","2.0625"
"7","color-agents-by-metabolism","50","56","32","3.84375","1.9375"
"2","color-agents-by-metabolism","50","62","37","3.3783783783783785","1.945945945945946"
"1","color-agents-by-metabolism","50","91","30","3.7","2.2666666666666666"
"3","color-agents-by-metabolism","50","78","36","3.5555555555555554","1.9444444444444444"
"5","color-agents-by-metabolism","50","58","33","3.8181818181818183","1.878787878787879"
"6","color-agents-by-metabolism","50","61","32","3.9375","2.0625"
"4","color-agents-by-metabolism","50","53","36","3.888888888888889","2.2222222222222223"
"7","color-agents-by-metabolism","50","57","32","3.84375","1.9375"
"3","color-agents-by-metabolism","50","79","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","63","37","3.3783783783783785","1.945945945945946"
"5","color-agents-by-metabolism","50","59","33","3.8181818181818183","1.878787878787879"
"1","color-agents-by-metabolism","50","92","30","3.7","2.2666666666666666"
"6","color-agents-by-metabolism","50","62","32","3.9375","2.0625"
"4","color-agents-by-metabolism","50","54","36","3.888888888888889","2.2222222222222223"
"3","color-agents-by-metabolism","50","80","36","3.5555555555555554","1.9444444444444444"
"5","color-agents-by-metabolism","50","60","33","3.8181818181818183","1.878787878787879"
"6","color-agents-by-metabolism","50","63","32","3.9375","2.0625"
"2","color-agents-by-metabolism","50","64","37","3.3783783783783785","1.945945945945946"
"1","color-agents-by-metabolism","50","93","30","3.7","2.2666666666666666"
"4","color-agents-by-metabolism","50","55","36","3.888888888888889","2.2222222222222223"
"5","color-agents-by-metabolism","50","61","33","3.8181818181818183","1.878787878787879"
"6","color-agents-by-metabolism","50","64","32","3.9375","2.0625"
"3","color-agents-by-metabolism","50","81","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","65","37","3.3783783783783785","1.945945945945946"
"1","color-agents-by-metabolism","50","94","30","3.7","2.2666666666666666"
"4","color-agents-by-metabolism","50","56","36","3.888888888888889","2.2222222222222223"
"6","color-agents-by-metabolism","50","65","32","3.9375","2.0625"
"5","color-agents-by-metabolism","50","62","33","3.8181818181818183","1.878787878787879"
"3","color-agents-by-metabolism","50","82","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","66","37","3.3783783783783785","1.945945945945946"
"4","color-agents-by-metabolism","50","57","36","3.888888888888889","2.2222222222222223"
"1","color-agents-by-metabolism","50","95","30","3.7","2.2666666666666666"
"6","color-agents-by-metabolism","50","66","32","3.9375","2.0625"
"5","color-agents-by-metabolism","50","63","33","3.8181818181818183","1.878787878787879"
"3","color-agents-by-metabolism","50","83","36","3.5555555555555554","1.9444444444444444"
"1","color-agents-by-metabolism","50","96","30","3.7","2.2666666666666666"
"6","color-agents-by-metabolism","50","67","32","3.9375","2.0625"
"8","color-agents-by-metabolism","50","88","31","3.5161290322580645","2"
"4","color-agents-by-metabolism","50","58","36","3.888888888888889","2.2222222222222223"
"2","color-agents-by-metabolism","50","67","37","3.3783783783783785","1.945945945945946"
"1","color-agents-by-metabolism","50","97","30","3.7","2.2666666666666666"
"5","color-agents-by-metabolism","50","64","33","3.8181818181818183","1.878787878787879"
"6","color-agents-by-metabolism","50","68","32","3.9375","2.0625"
"2","color-agents-by-metabolism","50","68","37","3.3783783783783785","1.945945945945946"
"4","color-agents-by-metabolism","50","59","36","3.888888888888889","2.2222222222222223"
"8","color-agents-by-metabolism","50","89","31","3.5161290322580645","2"
"1","color-agents-by-metabolism","50","98","30","3.7","2.2666666666666666"
"5","color-agents-by-metabolism","50","65","33","3.8181818181818183","1.878787878787879"
"2","color-agents-by-metabolism","50","69","37","3.3783783783783785","1.945945945945946"
"8","color-agents-by-metabolism","50","90","31","3.5161290322580645","2"
"4","color-agents-by-metabolism","50","60","36","3.888888888888889","2.2222222222222223"
"1","color-agents-by-metabolism","50","99","30","3.7","2.2666666666666666"
"5","color-agents-by-metabolism","50","66","33","3.8181818181818183","1.878787878787879"
"2","color-agents-by-metabolism","50","70","37","3.3783783783783785","1.945945945945946"
"8","color-agents-by-metabolism","50","91","31","3.5161290322580645","2"
"4","color-agents-by-metabolism","50","61","36","3.888888888888889","2.2222222222222223"
"1","color-agents-by-metabolism","50","100","30","3.7","2.2666666666666666"
"7","color-agents-by-metabolism","50","58","32","3.84375","1.9375"
"8","color-agents-by-metabolism","50","92","31","3.5161290322580645","2"
"2","color-agents-by-metabolism","50","71","37","3.3783783783783785","1.945945945945946"
"4","color-agents-by-metabolism","50","62","36","3.888888888888889","2.2222222222222223"
"6","color-agents-by-metabolism","50","69","32","3.9375","2.0625"
"8","color-agents-by-metabolism","50","93","31","3.5161290322580645","2"
"6","color-agents-by-metabolism","50","70","32","3.9375","2.0625"
"4","color-agents-by-metabolism","50","63","36","3.888888888888889","2.2222222222222223"
"7","color-agents-by-metabolism","50","59","32","3.84375","1.9375"
"6","color-agents-by-metabolism","50","71","32","3.9375","2.0625"
"8","color-agents-by-metabolism","50","94","31","3.5161290322580645","2"
"3","color-agents-by-metabolism","50","84","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","72","37","3.3783783783783785","1.945945945945946"
"6","color-agents-by-metabolism","50","72","32","3.9375","2.0625"
"8","color-agents-by-metabolism","50","95","31","3.5161290322580645","2"
"4","color-agents-by-metabolism","50","64","36","3.888888888888889","2.2222222222222223"
"7","color-agents-by-metabolism","50","60","32","3.84375","1.9375"
"3","color-agents-by-metabolism","50","85","36","3.5555555555555554","1.9444444444444444"
"8","color-agents-by-metabolism","50","96","31","3.5161290322580645","2"
"2","color-agents-by-metabolism","50","73","37","3.3783783783783785","1.945945945945946"
"6","color-agents-by-metabolism","50","73","32","3.9375","2.0625"
"4","color-agents-by-metabolism","50","65","36","3.888888888888889","2.2222222222222223"
"8","color-agents-by-metabolism","50","97","31","3.5161290322580645","2"
"3","color-agents-by-metabolism","50","86","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","74","37","3.3783783783783785","1.945945945945946"
"6","color-agents-by-metabolism","50","74","32","3.9375","2.0625"
"8","color-agents-by-metabolism","50","98","31","3.5161290322580645","2"
"7","color-agents-by-metabolism","50","61","32","3.84375","1.9375"
"6","color-agents-by-metabolism","50","75","32","3.9375","2.0625"
"3","color-agents-by-metabolism","50","87","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","75","37","3.3783783783783785","1.945945945945946"
"8","color-agents-by-metabolism","50","99","31","3.5161290322580645","2"
"7","color-agents-by-metabolism","50","62","32","3.84375","1.9375"
"6","color-agents-by-metabolism","50","76","32","3.9375","2.0625"
"8","color-agents-by-metabolism","50","100","31","3.5161290322580645","2"
"2","color-agents-by-metabolism","50","76","37","3.3783783783783785","1.945945945945946"
"7","color-agents-by-metabolism","50","63","32","3.84375","1.9375"
"6","color-agents-by-metabolism","50","77","32","3.9375","2.0625"
"2","color-agents-by-metabolism","50","77","37","3.3783783783783785","1.945945945945946"
"7","color-agents-by-metabolism","50","64","32","3.84375","1.9375"
"6","color-agents-by-metabolism","50","78","32","3.9375","2.0625"
"3","color-agents-by-metabolism","50","88","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","78","37","3.3783783783783785","1.945945945945946"
"7","color-agents-by-metabolism","50","65","32","3.84375","1.9375"
"6","color-agents-by-metabolism","50","79","32","3.9375","2.0625"
"3","color-agents-by-metabolism","50","89","36","3.5555555555555554","1.9444444444444444"
"7","color-agents-by-metabolism","50","66","32","3.84375","1.9375"
"6","color-agents-by-metabolism","50","80","32","3.9375","2.0625"
"3","color-agents-by-metabolism","50","90","36","3.5555555555555554","1.9444444444444444"
"7","color-agents-by-metabolism","50","67","32","3.84375","1.9375"
"6","color-agents-by-metabolism","50","81","32","3.9375","2.0625"
"3","color-agents-by-metabolism","50","91","36","3.5555555555555554","1.9444444444444444"
"7","color-agents-by-metabolism","50","68","32","3.84375","1.9375"
"6","color-agents-by-metabolism","50","82","32","3.9375","2.0625"
"3","color-agents-by-metabolism","50","92","36","3.5555555555555554","1.9444444444444444"
"7","color-agents-by-metabolism","50","69","32","3.84375","1.9375"
"6","color-agents-by-metabolism","50","83","32","3.9375","2.0625"
"3","color-agents-by-metabolism","50","93","36","3.5555555555555554","1.9444444444444444"
"7","color-agents-by-metabolism","50","70","32","3.84375","1.9375"
"5","color-agents-by-metabolism","50","67","33","3.8181818181818183","1.878787878787879"
"3","color-agents-by-metabolism","50","94","36","3.5555555555555554","1.9444444444444444"
"7","color-agents-by-metabolism","50","71","32","3.84375","1.9375"
"5","color-agents-by-metabolism","50","68","33","3.8181818181818183","1.878787878787879"
"4","color-agents-by-metabolism","50","66","36","3.888888888888889","2.2222222222222223"
"3","color-agents-by-metabolism","50","95","36","3.5555555555555554","1.9444444444444444"
"4","color-agents-by-metabolism","50","67","36","3.888888888888889","2.2222222222222223"
"6","color-agents-by-metabolism","50","84","32","3.9375","2.0625"
"3","color-agents-by-metabolism","50","96","36","3.5555555555555554","1.9444444444444444"
"6","color-agents-by-metabolism","50","85","32","3.9375","2.0625"
"4","color-agents-by-metabolism","50","68","36","3.888888888888889","2.2222222222222223"
"3","color-agents-by-metabolism","50","97","36","3.5555555555555554","1.9444444444444444"
"6","color-agents-by-metabolism","50","86","32","3.9375","2.0625"
"4","color-agents-by-metabolism","50","69","36","3.888888888888889","2.2222222222222223"
"3","color-agents-by-metabolism","50","98","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","79","37","3.3783783783783785","1.945945945945946"
"6","color-agents-by-metabolism","50","87","32","3.9375","2.0625"
"4","color-agents-by-metabolism","50","70","36","3.888888888888889","2.2222222222222223"
"3","color-agents-by-metabolism","50","99","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","80","37","3.3783783783783785","1.945945945945946"
"6","color-agents-by-metabolism","50","88","32","3.9375","2.0625"
"4","color-agents-by-metabolism","50","71","36","3.888888888888889","2.2222222222222223"
"3","color-agents-by-metabolism","50","100","36","3.5555555555555554","1.9444444444444444"
"2","color-agents-by-metabolism","50","81","37","3.3783783783783785","1.945945945945946"
"6","color-agents-by-metabolism","50","89","32","3.9375","2.0625"
"4","color-agents-by-metabolism","50","72","36","3.888888888888889","2.2222222222222223"
"6","color-agents-by-metabolism","50","90","32","3.9375","2.0625"
"2","color-agents-by-metabolism","50","82","37","3.3783783783783785","1.945945945945946"
"4","color-agents-by-metabolism","50","73","36","3.888888888888889","2.2222222222222223"
"6","color-agents-by-metabolism","50","91","32","3.9375","2.0625"
"2","color-agents-by-metabolism","50","83","37","3.3783783783783785","1.945945945945946"
"4","color-agents-by-metabolism","50","74","36","3.888888888888889","2.2222222222222223"
"6","color-agents-by-metabolism","50","92","32","3.9375","2.0625"
"4","color-agents-by-metabolism","50","75","36","3.888888888888889","2.2222222222222223"
"2","color-agents-by-metabolism","50","84","37","3.3783783783783785","1.945945945945946"
"6","color-agents-by-metabolism","50","93","32","3.9375","2.0625"
"2","color-agents-by-metabolism","50","85","37","3.3783783783783785","1.945945945945946"
"4","color-agents-by-metabolism","50","76","36","3.888888888888889","2.2222222222222223"
"6","color-agents-by-metabolism","50","94","32","3.9375","2.0625"
"4","color-agents-by-metabolism","50","77","36","3.888888888888889","2.2222222222222223"
"2","color-agents-by-metabolism","50","86","37","3.3783783783783785","1.945945945945946"
"6","color-agents-by-metabolism","50","95","32","3.9375","2.0625"
"4","color-agents-by-metabolism","50","78","36","3.888888888888889","2.2222222222222223"
"6","color-agents-by-metabolism","50","96","32","3.9375","2.0625"
"2","color-agents-by-metabolism","50","87","37","3.3783783783783785","1.945945945945946"
"4","color-agents-by-metabolism","50","79","36","3.888888888888889","2.2222222222222223"
"6","color-agents-by-metabolism","50","97","32","3.9375","2.0625"
"2","color-agents-by-metabolism","50","88","37","3.3783783783783785","1.945945945945946"
"5","color-agents-by-metabolism","50","69","33","3.8181818181818183","1.878787878787879"
"6","color-agents-by-metabolism","50","98","32","3.9375","2.0625"
"2","color-agents-by-metabolism","50","89","37","3.3783783783783785","1.945945945945946"
"7","color-agents-by-metabolism","50","72","32","3.84375","1.9375"
"5","color-agents-by-metabolism","50","70","33","3.8181818181818183","1.878787878787879"
"9","color-agents-by-metabolism","50","0","50","3.72","2.7"
"7","color-agents-by-metabolism","50","73","32","3.84375","1.9375"
"2","color-agents-by-metabolism","50","90","37","3.3783783783783785","1.945945945945946"
"10","color-agents-by-metabolism","50","0","50","3.64","2.52"
"5","color-agents-by-metabolism","50","71","33","3.8181818181818183","1.878787878787879"
"7","color-agents-by-metabolism","50","74","32","3.84375","1.9375"
"9","color-agents-by-metabolism","50","1","50","3.72","2.7"
"2","color-agents-by-metabolism","50","91","37","3.3783783783783785","1.945945945945946"
"10","color-agents-by-metabolism","50","1","50","3.64","2.52"
"5","color-agents-by-metabolism","50","72","33","3.8181818181818183","1.878787878787879"
"7","color-agents-by-metabolism","50","75","32","3.84375","1.9375"
"9","color-agents-by-metabolism","50","2","49","3.7551020408163267","2.673469387755102"
"4","color-agents-by-metabolism","50","80","36","3.888888888888889","2.2222222222222223"
"2","color-agents-by-metabolism","50","92","37","3.3783783783783785","1.945945945945946"
"10","color-agents-by-metabolism","50","2","50","3.64","2.52"
"7","color-agents-by-metabolism","50","76","32","3.84375","1.9375"
"4","color-agents-by-metabolism","50","81","36","3.888888888888889","2.2222222222222223"
"9","color-agents-by-metabolism","50","3","48","3.7083333333333335","2.6458333333333335"
"2","color-agents-by-metabolism","50","93","37","3.3783783783783785","1.945945945945946"
"7","color-agents-by-metabolism","50","77","32","3.84375","1.9375"
"10","color-agents-by-metabolism","50","3","49","3.693877551020408","2.510204081632653"
"4","color-agents-by-metabolism","50","82","36","3.888888888888889","2.2222222222222223"
"2","color-agents-by-metabolism","50","94","37","3.3783783783783785","1.945945945945946"
"9","color-agents-by-metabolism","50","4","46","3.717391304347826","2.630434782608696"
"7","color-agents-by-metabolism","50","78","32","3.84375","1.9375"
"10","color-agents-by-metabolism","50","4","49","3.693877551020408","2.510204081632653"
